group,crop,annotator,organelle,all mean,all std,all min_max normalized,all mean_std normalized,disagreement mean,disagreement std,disagreement min_max normalized,disagreement mean_std normalized
group1,10,a2,mito,128.01637472824592,11.201122720484436,0.6518693789690553,-0.0005158712440427645,108.83154963891064,11.209714280812651,0.43630954650461395,-1.7096232439121932
group1,10,predictions,mito,128.0214482637697,11.198995778579214,0.6519263849861765,-6.388813088804978e-05,109.31472787341332,11.804523788470465,0.4417385154316103,-1.6665786251024883
group1,10,i1,mito,128.03383230433968,11.220243719068778,0.6520655315094346,0.0010393617003195492,110.7696384306351,15.136318703939196,0.4580858250633157,-1.5369658531151766
group1,10,a1,mito,128.01620322217445,11.200424411621032,0.6518674519345444,-0.0005311501058430263,108.48933722679409,10.825088781702581,0.4324644632224055,-1.740109722357706
group1,10,refinements,mito,128.0429885976448,11.176806727399137,0.6521684112094922,0.001855063085202147,108.21563889425865,11.129346500605255,0.4293892010590859,-1.764492526779694
group1,10,f1,mito,128.05895446564438,11.186025397479531,0.6523478029847682,0.0032774050967682676,103.59592577089438,8.339253940031888,0.37748231203252114,-2.176046227268878
group1,10,b2,mito,128.03364807894226,11.201415656070447,0.652063461561149,0.0010229497193139775,105.14570361145704,9.076036897573223,0.3948955461961465,-2.037982068697228
group1,10,c1,mito,128.03443441984086,11.197792754392138,0.6520722968521445,0.0010930020143424277,106.4458503109586,10.270062065237461,0.4095039360781866,-1.9221566546358018
group1,10,b1,mito,128.03882926683266,11.199277917494769,0.6521216771554232,0.0014845231963421786,104.71970595209865,8.908962967757137,0.39010905564155784,-2.075932674812137
group2,01,e1,er-mem,141.2555810592536,10.591122684416085,0.5935267918195964,-0.8951302153953654,140.78669955333547,11.045860091193724,0.5894495613333519,-0.9347028116874189
group2,01,gt,er-mem,142.63394840252863,11.356425977290991,0.6055125948045967,-0.7787989595682293,142.41178579801687,12.180615151566734,0.6035807460697119,-0.7975490082448571
group2,01,g1,er-mem,141.45440993161068,10.224163669050306,0.5952557385357451,-0.8783494838082133,141.03388493262975,10.621844304951324,0.5915989994141717,-0.9138408943359189
group2,01,predictions,er-mem,135.5044005476237,10.927996753420505,0.5435165265010756,-1.3805175503976514,135.40956104944502,10.978522028140114,0.5426918352125654,-1.388521801208562
group2,01,i1,er-mem,142.43644255343452,11.385403158197594,0.603795152638561,-0.7954680308215653,142.26590494446828,11.89585846997973,0.6023122169084197,-0.8098610402856914
group2,01,d1,er-mem,143.87375155524433,11.41487984496811,0.6162934917847332,-0.6741622250739476,143.95391675797563,11.906831524234113,0.6169905805041359,-0.6673964534145497
group2,01,refinements,er-mem,135.623417721519,10.809577512311417,0.5445514584479912,-1.3704727554655993,135.5338557761242,10.856636868874634,0.5437726589228191,-1.37803159210877
group2,01,f1,er-mem,141.7676320768447,10.900086731510871,0.597979409363867,-0.8519142046457175,141.47162525906626,11.341477541874777,0.5954054370353588,-0.8768965469897714
group2,01,c1,er-mem,141.33729079667216,10.438043449606182,0.5942373112754101,-0.8882340883116929,140.9124351977506,10.846888480691701,0.5905429147630487,-0.9240909922124361
group2,01,e1,er-lum,141.4988561278863,8.890324161718603,0.5956422271990114,-0.8745983199006311,141.31343614778652,8.694294827767646,0.5940298795459698,-0.8902473696591666
group2,01,gt,er-lum,141.9115551889622,8.434349311075712,0.5992309146866279,-0.8397674017946011,141.93723119270564,8.174507531655713,0.5994541842843969,-0.8376004019925033
group2,01,g1,er-lum,141.17329787767798,9.15914251349353,0.592811285892852,-0.902074739939453,140.6920221558449,9.084272415307673,0.5886262796160427,-0.9426933815469397
group2,01,predictions,er-lum,147.70441922241005,10.867512762635004,0.6496036454122613,-0.35086206670036624,148.0181707440869,10.995246097804035,0.652331919513799,-0.3243821092982864
group2,01,i1,er-lum,141.5564188415751,8.69058643860793,0.5961427725354356,-0.8697401499759699,141.40165552514694,8.371276804264864,0.5947970045664951,-0.8828018428867165
group2,01,d1,er-lum,140.04721580477693,10.825645130665276,0.5830192678676255,-0.9971136585152136,139.53781246823075,11.190630663646441,0.5785896736367891,-1.040106210647323
group2,01,refinements,er-lum,147.68117063876028,10.829059016221862,0.6494014838153067,-0.3528241974381378,147.98947174658562,10.954095218240957,0.652082363013788,-0.326804243308201
group2,01,f1,er-lum,141.50476995724586,8.708496447285734,0.5956936518021378,-0.8740992053507257,141.28519826617435,8.337282317417875,0.5937843327493422,-0.8926305864742405
group2,01,c1,er-lum,142.0610893970894,8.638255212526907,0.6005312121486035,-0.8271470344408445,142.22981473502801,8.185442696204415,0.6019983890002436,-0.8129069767755056
group2,01,e1,eres-mem,143.70989429504118,8.805730916461515,0.6148686460438364,-0.6879914273898806,144.25618688664485,8.95009361952116,0.6196190164056075,-0.6418855010267986
group2,01,gt,eres-mem,142.58026836125904,8.606778879899595,0.6050458118370352,-0.7833294402446693,143.57786511055536,9.127328558569532,0.6137205661787423,-0.6991344081866934
group2,01,g1,eres-mem,144.00802971077778,8.754730464692509,0.6174611279198068,-0.6628294359306396,144.5274851329731,8.85125047857398,0.6219781315910705,-0.6189885092683628
group2,01,predictions,eres-mem,nan,nan,nan,nan,nan,nan,nan,nan
group2,01,i1,eres-mem,143.26944498413314,8.188352752026935,0.6110386520359404,-0.7251644072316588,143.78123903360776,8.241224425275632,0.6154890350748501,-0.6819700840414603
group2,01,d1,eres-mem,144.9618042835861,8.996444922552692,0.6257548198572704,-0.5823329018447745,146.05628532634438,9.069930463812275,0.6352720463160381,-0.4899610426272297
group2,01,refinements,eres-mem,nan,nan,nan,nan,nan,nan,nan,nan
group2,01,f1,eres-mem,142.3664469470538,8.581114812775896,0.603186495191772,-0.8013755102989192,142.7417535645882,8.837067865014266,0.6064500309964193,-0.7697004344557289
group2,01,c1,eres-mem,142.53635121530274,8.497737836249176,0.6046639236113283,-0.787035953436792,142.91112823674476,8.69148176092957,0.6079228542325631,-0.7554055743711416
group2,01,e1,eres-lum,152.00857519788917,9.367620364016096,0.6870310886772971,0.012399492234757585,146.87359439731702,7.869587755663429,0.6423790817158002,-0.42098190503445465
group2,01,gt,eres-lum,148.98679787511975,9.998982786188858,0.660754764131476,-0.2426320510637715,144.75548007838015,8.214216441350784,0.6239606963337404,-0.5997462234939334
group2,01,g1,eres-lum,154.2376342253281,8.919881734587806,0.7064142106550269,0.20052730681186245,148.20990681706718,8.071266672586011,0.6539991897136277,-0.30819999480900706
group2,01,predictions,eres-lum,146.51935563816605,10.489298710641032,0.6392987446797047,-0.4508788986883852,143.13659446742923,8.818745761723067,0.6098834301515585,-0.736376706711077
group2,01,i1,eres-lum,155.7225953329539,8.034130605167249,0.7193269159387294,0.3258548483757173,151.14455994455994,7.359590967363989,0.6795179125613908,-0.06052154725734944
group2,01,d1,eres-lum,147.87671036493094,10.477889404118557,0.651101829260269,-0.3363210627545496,143.67861316712114,8.653083704486427,0.614596636235836,-0.6906314876846792
group2,01,refinements,eres-lum,146.72169837331128,10.699325550172272,0.641058246724446,-0.4338016045970916,143.02004030245328,8.933974923778244,0.6088699156735068,-0.7462136289580299
group2,01,f1,eres-lum,152.3944658417329,9.257130273015031,0.6903866594933297,0.04496783726215881,146.8571755681493,7.60583973303941,0.6422363092882548,-0.42236761910089043
group2,01,c1,eres-lum,152.1690401280565,9.741928028111708,0.6884264358961435,0.02594238915092096,146.25786825786827,8.399159634985075,0.6370249413727676,-0.47294787433656893
group2,01,e1,er,143.3551123206064,10.13346281291222,0.6117835853965774,-0.7179342672519782,144.1403586428395,10.813712358304103,0.6186118142855608,-0.6516611570794982
group2,01,gt,er,143.5803222575274,10.09923651532746,0.6137419326741513,-0.6989270302374092,145.46634354911924,10.795492585565045,0.6301421178184282,-0.5397508669032668
group2,01,g1,er,143.4782272396615,10.069460570394957,0.6128541499100999,-0.7075436313923779,144.6121587178158,10.592794165335787,0.6227144236331807,-0.6118422398009437
group2,01,predictions,er,146.16634077200823,11.411862461966498,0.6362290501913759,-0.4806725983912612,149.59912831106115,12.057769533723222,0.666079376617923,-0.19095267187521012
group2,01,i1,er,143.5484927059553,10.419281970010342,0.6134651539648288,-0.7016133763155147,144.81600217205155,11.6594061165077,0.624486975409144,-0.5946382882280311
group2,01,d1,er,143.63902908073325,10.965993722879647,0.6142524267889848,-0.6939722999164402,144.4656012529729,12.302414974656623,0.6214400108954166,-0.6242113763879327
group2,01,refinements,er,146.18609776477962,11.42228136378303,0.6364008501285184,-0.4790051504560811,149.60900905907852,12.059427958264504,0.6661652961659001,-0.1901187578747227
group2,01,f1,er,143.107047170447,10.343414380428262,0.6096264971343218,-0.7388704353829078,143.34199255595777,11.765116527522379,0.6116695004865893,-0.7190415473287858
group2,01,c1,er,143.10430875629206,10.08739404259038,0.6096026848373223,-0.7391015516808773,143.35794110100636,10.932340793279808,0.6118081834870118,-0.7176955242361974
group2,01,e1,eres,146.0078542123307,9.703500491471972,0.6348509061941799,-0.4940485250692702,145.57008238651662,9.129486522052275,0.6310441946653619,-0.5309955308955163
group2,01,gt,eres,146.2163262885273,9.942415365109296,0.6366637068567592,-0.47645392770220013,145.78074461496112,9.293675668350042,0.6328760401300967,-0.5132160893628521
group2,01,g1,eres,146.0456570155902,9.691178067234034,0.6351796262225234,-0.49085804932387544,145.69746541119045,9.150345643161197,0.6321518731407865,-0.5202446760499883
group2,01,predictions,eres,146.51935563816605,10.489298710641032,0.6392987446797047,-0.4508788986883852,142.96483143342226,10.821349311034872,0.608389838551498,-0.7508731394277965
group2,01,i1,eres,146.02742834093831,9.655782975598163,0.6350211160081592,-0.4923965104784171,145.3263515600865,8.486610912837326,0.6289247961746651,-0.5515658913736114
group2,01,d1,eres,146.22669053658942,9.77457214033334,0.6367538307529514,-0.47557920733200937,146.13311050618518,9.355184594393059,0.635940091358132,-0.48347716175640876
group2,01,refinements,eres,146.72169837331128,10.699325550172272,0.641058246724446,-0.4338016045970916,142.70034246575344,10.824831924057163,0.6060899344848125,-0.773195442630534
group2,01,f1,eres,145.65740051813935,9.988210549300664,0.6318034827664292,-0.5236260673358117,143.46055693764546,9.4644400282817,0.6127004951099606,-0.7090349670906578
group2,01,c1,eres,145.45296231302748,9.93332612314758,0.6300257592437173,-0.5408802146106604,143.25978389176427,9.28233409702754,0.6109546425370806,-0.7259797827651958
group2,02,gt,er-mem,223.702586311063,2.2369064347564316,0.5815772707801107,-0.8823785606994671,223.85266651187288,2.2330393688774897,0.5871357967360327,-0.8270422136262375
group2,02,g1,er-mem,224.18668299619932,2.4268188908690482,0.599506777637012,-0.7038863809106334,224.29953737708152,2.4213736507579413,0.6036865695215378,-0.6622756344195484
group2,02,h1,er-mem,223.5561118032361,2.27743786179883,0.5761522890087442,-0.9363854460764159,223.7755747669595,2.2964562590593944,0.5842805469244257,-0.8554668527857481
group2,02,predictions,er-mem,222.46316398899987,2.4656234049050405,0.5356727403333283,-1.3393682463067542,222.4867256637168,2.4602959508134035,0.5365453949524744,-1.3306807778550367
group2,02,i1,er-mem,224.03126157704256,2.3500073001846244,0.5937504287793539,-0.761192098431406,224.1337848589896,2.3453483464379388,0.5975475873699851,-0.7233905504437779
group2,02,a1,er-mem,223.53737176667113,2.2913128150170183,0.5754582135804122,-0.94329511945057,223.70723572416517,2.3130659441528723,0.5817494712653768,-0.8806642670370054
group2,02,refinements,er-mem,222.56445934618608,2.3975562223427542,0.5394244202291142,-1.3020194487177676,222.61053408811225,2.3762561811806533,0.5411308921523054,-1.2850311458185388
group2,02,f1,er-mem,224.12695789950203,2.335080420258387,0.5972947370185937,-0.7259077312419133,224.24879147814138,2.322978040449813,0.6018070917830143,-0.6809862482189751
group2,02,c1,er-mem,223.8677978151442,2.333205867213437,0.5876962153757112,-0.8214631229468978,223.97845202977948,2.3341066246569238,0.591794519621462,-0.7806636038022682
group2,02,b1,er-mem,223.8186059649738,2.4028752016409447,0.5858742949990301,-0.8396007405641005,223.99012650416537,2.417768865369403,0.5922269075616805,-0.7763590868637952
group2,02,gt,er-lum,225.9710778952485,2.4948324249987586,0.6655954776017963,-0.0459588533844664,225.1742267761048,2.3326123961416747,0.6360824731890667,-0.3397672961815352
group2,02,g1,er-lum,226.23257211262825,2.3300365994880887,0.675280448615861,0.05045716080315703,225.4617984839394,2.1075037778938737,0.6467332771829404,-0.233736202490949
group2,02,h1,er-lum,225.26530549512103,2.6841286573299388,0.6394557590785566,-0.3061854940566104,224.29355284759157,2.35350737845,0.6034649202811693,-0.6644822013027134
group2,02,predictions,er-lum,225.1465917500601,2.608151393402453,0.63505895370593,-0.3499566574985809,224.5319770736773,2.393828508135187,0.6122954471732333,-0.5765723660669656
group2,02,i1,er-lum,226.58085840250345,2.251137020122914,0.6881799408334612,0.17887443978717427,225.93814784894238,2.073676156868339,0.6643758462571251,-0.05810055136794105
group2,02,a1,er-lum,225.96373758861947,2.5235160736675306,0.6653236143933136,-0.04866531135198057,224.93872091306275,2.2886126546822094,0.627360033817139,-0.4266010964080074
group2,02,refinements,er-lum,225.05007694524653,2.68309658380912,0.631484331305427,-0.38554280882332725,224.42182858824188,2.4404708851861563,0.6082158736385881,-0.6171854168674873
group2,02,f1,er-lum,226.66067936244073,2.294019649152901,0.69113627268299,0.20830537284144568,225.90159549507274,2.1527102414614796,0.6630220553730645,-0.07157783704025886
group2,02,c1,er-lum,226.51933026055875,2.2668708297942683,0.6859011207614351,0.15618828532409557,225.83618432536218,2.0807630314489405,0.6605994194578586,-0.09569570981785624
group2,02,b1,er-lum,225.55883904399158,2.6309686863974227,0.6503273719996883,-0.19795619898448624,224.55727638368916,2.3457002842738475,0.613232458655154,-0.5672442109074264
group2,02,gt,er,224.93674947715456,2.635195391906885,0.6272870176723913,-0.4273279881702749,224.73823878195824,2.369334012653534,0.6199347697021572,-0.5005212319682754
group2,02,g1,er,224.9140864386575,2.5855049523094777,0.6264476458762039,-0.4356841188073579,224.801643330798,2.408963734221168,0.6222830863258514,-0.47714322406527593
group2,02,h1,er,224.73741808773818,2.684201022165656,0.6199043736199324,-0.5008238316446988,223.738445889169,2.2790361932270216,0.582905403302555,-0.8691567096540606
group2,02,predictions,er,224.98249728940323,2.6779919040321247,0.6289813810890084,-0.4104602281141726,224.6391343900026,2.556050202128583,0.6162642366667628,-0.5370621947344816
group2,02,i1,er,224.86506724409065,2.60852399207041,0.6246321201515057,-0.45375807625919706,224.66614670427035,2.42939779483562,0.6172646927507536,-0.5271024346228544
group2,02,a1,er,224.9398115512315,2.707826460756077,0.6274004278233883,-0.4261989652014215,224.34433300420932,2.509116046111454,0.6053456668225673,-0.6457589562919208
group2,02,refinements,er,224.89865033933012,2.7320478976152787,0.625875938493708,-0.44137559140152893,224.71752568499255,2.53331277747311,0.6191676179626872,-0.5081583960743316
group2,02,f1,er,224.92874963254064,2.604054298759799,0.6269907271311349,-0.4302776256021206,224.78407583041482,2.369740341311162,0.6216324381635119,-0.4836205694657083
group2,02,c1,er,224.86968540941007,2.642216516195836,0.624803163311484,-0.4520553040242349,224.60255344692249,2.4607739346221256,0.614909386923055,-0.5505500215872131
group2,02,b1,er,224.78733423440153,2.675881949068854,0.6217531197926491,-0.4824191573344602,224.22014402880575,2.4662618279747375,0.6007460751409537,-0.6915489019910577
group2,03,gt,er-mem,145.31019830028328,7.653204012966644,0.6197214794418998,-1.0005004332282275,147.01303234814986,7.368792894656723,0.6356358163378492,-0.840871881803323
group2,03,predictions,er-mem,143.2794612794613,7.172539116048326,0.6007426287800121,-1.1908675505435478,143.29175621737795,7.173675751029865,0.60085753474185,-1.1897149877721167
group2,03,refinements,er-mem,142.68611713665945,7.459228462901982,0.595197356417378,-1.246489333611941,142.69353260869565,7.461258018345698,0.5952666598943519,-1.2457941859780575
group2,03,c1,er-mem,144.4898330804249,8.022756128997692,0.612054514770326,-1.0774038236962737,144.45291112468163,8.084852398063033,0.6117094497633797,-1.0808649938076267
group2,03,gt,er-lum,152.0875097846376,8.63994823853001,0.6830608391087627,-0.3651758012370713,145.7380764579061,7.050835023970494,0.6237203407280943,-0.9603899065604885
group2,03,predictions,er-lum,149.4084851375928,8.841441313353608,0.6580232255849795,-0.6163152614652486,147.474666999827,8.354394136031866,0.6399501588768879,-0.7975969244890232
group2,03,refinements,er-lum,148.87521524780036,8.771080282971667,0.6530393948392557,-0.6663055116207098,147.31724053864136,8.317340394024777,0.6384788835387043,-0.8123545328340633
group2,03,c1,er-lum,153.2312661991157,8.255111775131459,0.6937501513936047,-0.25795679193030707,149.28440875103848,8.228812276695617,0.6568636331872756,-0.6279465380870176
group2,03,gt,eres-mem,144.07501771996706,7.659761456354727,0.6081777357006267,-1.116289806262597,144.21317588564327,7.969323776988815,0.6094689335106848,-1.1033384632459098
group2,03,predictions,eres-mem,nan,nan,nan,nan,nan,nan,nan,nan
group2,03,refinements,eres-mem,nan,nan,nan,nan,nan,nan,nan,nan
group2,03,c1,eres-mem,144.51878551883814,7.2128036574712056,0.6123250983068985,-1.0746897390149643,145.17396407430087,7.302624876808428,0.6184482623766436,-1.0132714206155835
group2,03,gt,eres-lum,147.03945018425156,8.527077836993474,0.635882712002351,-0.8383953980179663,146.2781331996816,8.526572632423091,0.6287675999970244,-0.9097634374193021
group2,03,predictions,eres-lum,146.0848426150121,8.379333957184723,0.6269611459346924,-0.9278830516433211,145.11545438055506,8.273058660407568,0.6179014428089258,-1.0187562872522702
group2,03,refinements,eres-lum,nan,nan,nan,nan,nan,nan,nan,nan
group2,03,c1,eres-lum,149.0925404361471,7.9965369229431325,0.6550704713658606,-0.6459328246595835,146.89304306672977,7.4221572494925905,0.6345144211843904,-0.8521200214582711
group2,03,gt,er,147.4621311424967,8.83961552174622,0.6398330013317449,-0.7987720717378188,146.10514916509467,7.414246948613902,0.6271509267765857,-0.9259794573510994
group2,03,predictions,er,148.25557465045722,8.847023134295293,0.6472483612192264,-0.7243923998185765,149.0889307121732,8.30837336860592,0.655036735627787,-0.6462712105461684
group2,03,refinements,er,148.26819564708634,8.844886044567877,0.6473663144587509,-0.7232092713675277,149.1025188996887,8.301862856421582,0.6551637280344739,-0.6449974148452273
group2,03,c1,er,147.33057855780908,8.84636214391183,0.6386035379234493,-0.8111041886321206,146.1793817482621,8.258288345882772,0.6278446892360944,-0.919020681929389
group2,03,gt,eres,145.4347636725636,8.203259472884472,0.6208856417996599,-0.9888233176809286,145.48010209584066,8.47207652753619,0.6213093653816885,-0.984573163744511
group2,03,predictions,eres,146.0848426150121,8.379333957184723,0.6269611459346924,-0.9278830516433211,145.37059862771684,8.705104281943628,0.620285968483335,-0.9948383331628159
group2,03,refinements,eres,nan,nan,nan,nan,nan,nan,nan,nan
group2,03,c1,eres,145.64574204421532,7.671113957874311,0.6228574022823862,-0.9690455995345577,146.8009340944473,6.88014517829615,0.6336535896677319,-0.8607545809076238
group2,04,gt,er-mem,151.9227911864898,8.331400094569833,0.5929457415259355,-0.9645842780373894,nan,nan,nan,nan
group2,04,predictions,er-mem,149.42438224136163,7.407465882131036,0.566920648347517,-1.2186358299700049,149.83481419390893,7.117348362224465,0.5711959811865513,-1.1769009191537831
group2,04,refinements,er-mem,149.33737470167065,7.348740205410405,0.5660143198090694,-1.227483220839075,149.74235454022687,7.087331137759497,0.5702328597940299,-1.1863027100635068
group2,04,gt,er-lum,157.81644714623437,9.306270723557024,0.654337991106608,-0.36528589414003326,nan,nan,nan,nan
group2,04,predictions,er-lum,157.05401918343094,8.758921251200695,0.6463960331607389,-0.44281363737227514,156.13004231124336,8.274587491770568,0.6367712740754516,-0.5367685356633777
group2,04,refinements,er-lum,157.106007912705,8.731553276030047,0.6469375824240103,-0.43752714599109677,156.08061937276386,8.264090936592813,0.6362564517996235,-0.5417941237466535
group2,04,gt,eres-mem,151.6622309105469,7.197870675109227,0.5902315719848635,-0.9910794371282844,nan,nan,nan,nan
group2,04,predictions,eres-mem,nan,nan,nan,nan,nan,nan,nan,nan
group2,04,refinements,eres-mem,nan,nan,nan,nan,nan,nan,nan,nan
group2,04,gt,eres-lum,154.15429280710242,8.468542137329516,0.6161905500739836,-0.7376732869595466,nan,nan,nan,nan
group2,04,predictions,eres-lum,154.65691415254452,8.772360498665487,0.6214261890890054,-0.6865640667924405,154.83501939792762,8.95216447118321,0.6232814520617461,-0.6684533751520068
group2,04,refinements,eres-lum,154.47453910735408,8.747717958442674,0.6195264490349383,-0.7051089344590248,154.4353339756939,8.898736345260254,0.6191180622468115,-0.7090955214272672
group2,04,gt,er,154.64654729153082,8.913134781187654,0.621318200953446,-0.6876182245332436,nan,nan,nan,nan
group2,04,predictions,er,155.49076617191474,8.929635867521357,0.6301121476241119,-0.6017735444016863,158.35483560545308,7.676586513085676,0.6599462042234695,-0.3105396830068093
group2,04,refinements,er,155.50532368762754,8.927360431598759,0.6302637884127869,-0.6002932585316206,158.35461494751965,7.674586782287181,0.6599439057033297,-0.31056212068281197
group2,04,gt,eres,152.978531186452,7.991980263564931,0.6039430331922082,-0.857231001885085,nan,nan,nan,nan
group2,04,predictions,eres,154.65691415254452,8.772360498665487,0.6214261890890054,-0.6865640667924405,156.41972395894774,9.081202064083001,0.639788791239039,-0.5073121601131692
group2,04,refinements,eres,154.47453910735408,8.747717958442674,0.6195264490349383,-0.7051089344590248,156.42146233625738,9.105066497179601,0.6398068993360143,-0.507135392633122
group2,05,gt,golgi-mem,224.64963329387743,2.343531695054152,0.48540138724489285,-0.6762801900240483,224.7814438315004,2.367477195585229,0.4908934929791838,-0.6334129413337299
group2,05,g1,golgi-mem,224.92053652670367,2.360605795566758,0.4966890219459863,-0.5881773989877954,225.03278269212882,2.3658226310195665,0.5013659455053675,-0.5516728495444323
group2,05,h1,golgi-mem,224.39188868320772,2.2972918651567773,0.4746620284669885,-0.7601035513684224,224.51820100931542,2.3409421546186913,0.4799250420548091,-0.71902442375422
group2,05,predictions,golgi-mem,224.4849253996491,2.2892592246799772,0.4785385583187119,-0.729846273513825,224.55725368301145,2.306579372119445,0.4815522367921439,-0.7063237648726205
group2,05,i1,golgi-mem,224.48515798394664,2.3259148031580295,0.4785482493311098,-0.7297706327562322,224.59786135147257,2.3594470881663496,0.4832442229780239,-0.6931173926504246
group2,05,a1,golgi-mem,224.4108201948627,2.3110474634585154,0.47545084145261285,-0.7539466701900823,224.54633896260555,2.3580419308378033,0.4810974567752311,-0.7098734358053316
group2,05,refinements,golgi-mem,224.43804505813952,2.3040497104589006,0.47658521075581345,-0.7450926361675125,224.51512473360913,2.3270514895327743,0.4797968639003803,-0.7200248860702056
group2,05,f1,golgi-mem,225.1369142290083,2.4913947073899885,0.505704759542013,-0.5178073288628752,225.24665683092357,2.497791763317536,0.5102773679551488,-0.4821169850325522
group2,05,c1,golgi-mem,224.6491613821795,2.3334429341426577,0.48538172425747916,-0.6764336645222166,224.74454125094042,2.3503252455093095,0.4893558854558506,-0.6454143497697125
group2,05,b1,golgi-mem,225.0390217934612,2.461948058633591,0.5016259080608828,-0.5496437772620344,225.2240615553327,2.474112116005403,0.5093358981388624,-0.48946539067179434
group2,05,gt,golgi-lum,228.3971881166937,2.9317027763765493,0.641549504862238,0.5424946322877098,226.4995559753247,2.540439990320287,0.562481498971863,-0.07465078259164595
group2,05,g1,golgi-lum,228.41205935361793,3.096253531256294,0.6421691397340806,0.5473310362889336,226.19909535477962,2.7990796270711735,0.5499623064491507,-0.172366188164108
group2,05,h1,golgi-lum,227.80748678030295,3.184368812835787,0.6169786158459564,0.35071274370774685,225.94454028647016,2.667389925435016,0.5393558452695899,-0.2551522507611236
group2,05,predictions,golgi-lum,228.85108369288218,2.6275714319729797,0.6604618205367577,0.6901099511748853,227.20773236757697,2.3208033242295922,0.5919888486490402,0.15566140693998046
group2,05,i1,golgi-lum,228.37208782910656,2.9047946758730263,0.6405036595461068,0.5343315499606008,226.56839222663962,2.5079672601951692,0.565349676109984,-0.05226394799375093
group2,05,a1,golgi-lum,228.36579598876185,2.904612556640179,0.6402414995317436,0.5322853259663693,226.56892760277128,2.50626208730341,0.5653719834488035,-0.05208983367639178
group2,05,refinements,golgi-lum,228.85122985555822,2.6275749899805225,0.660467910648259,0.6901574860070443,227.20770883205682,2.320853430515402,0.5919878680023677,0.15565375274925186
group2,05,f1,golgi-lum,229.39679664141968,2.5279504419257925,0.6831998600591535,0.867585994443865,227.04521482046636,2.395580779746723,0.5852172841860982,0.10280766524250055
group2,05,c1,golgi-lum,229.01529823379795,2.5844989374510674,0.6673040930749146,0.74351558695294,227.25512202704803,2.2951860338912558,0.593963417793668,0.1710734093073955
group2,05,b1,golgi-lum,227.89706364891984,3.213550241845952,0.62071098537166,0.37984481442946266,225.77605997196432,2.63262000184049,0.5323358321651798,-0.30994519578349283
group2,05,gt,golgi,226.70711022367584,3.2669403028252786,0.57112959265316,-0.0071502644900593194,224.78715993377037,2.3417584710184873,0.49113166390709867,-0.6315539581146005
group2,05,g1,golgi,226.41302584002116,3.2049903539065747,0.5588760766675485,-0.10279199873533404,224.84282289427716,2.344712964101076,0.4934509539282151,-0.6134513237280453
group2,05,h1,golgi,226.66202161437536,3.3331379367196976,0.5692509005989734,-0.02181392236476326,224.31126198722126,2.322621803926332,0.4713025828008857,-0.7863248587863201
group2,05,predictions,golgi,226.4518506532799,3.2724885360903047,0.560493777219996,-0.0901654443237429,224.66831476635994,2.417977194079296,0.4861797819316642,-0.670204626254634
group2,05,i1,golgi,226.72859406472406,3.2931154341703954,0.572024752696836,-0.00016331812260236513,224.71405689178218,2.4257693960804194,0.4880857038242574,-0.6553284327312653
group2,05,a1,golgi,226.94473836972463,3.305337731878692,0.581030765405193,0.07013084683981925,224.73460076045626,2.494137714615434,0.4889416983523442,-0.6486471829359564
group2,05,refinements,golgi,226.56138192076273,3.3073277324989214,0.5650575800317803,-0.05454383039798913,224.6282482388746,2.4812197154125104,0.48451034328644127,-0.6832350093244968
group2,05,f1,golgi,226.456274270968,3.184883684001314,0.560678094623667,-0.08872680123065992,225.01382210283853,2.39280493378955,0.5005759209516055,-0.557839187312863
group2,05,c1,golgi,226.5618788162924,3.2678038771186104,0.565078284012183,-0.054382230691111595,224.66091558124498,2.325258945910756,0.4858714825518741,-0.6726109794502795
group2,05,b1,golgi,226.6077829785303,3.228805797790155,0.5669909574387629,-0.03945333976888514,224.93160979522295,2.35784961092346,0.49715040813428973,-0.5845761652473755
group2,06,gt,er-mem,226.07600805440305,2.341312338631053,0.5798464636308864,-0.5402841864943289,nan,nan,nan,nan
group2,06,predictions,er-mem,224.3740652617267,2.2002750878220496,0.5143871254510274,-1.1218770190655967,224.37364735837048,2.4738825445953485,0.5143710522450183,-1.1220198262138394
group2,06,refinements,er-mem,224.3874935930292,2.0459928010911517,0.5149035997318925,-1.1172882507047983,224.34235260609512,2.318703573649149,0.5131674079267353,-1.1327139598232425
group2,06,gt,er-lum,229.7196220717869,2.090144251693905,0.7199854642994956,0.7048221744746686,nan,nan,nan,nan
group2,06,predictions,er-lum,228.0891456039696,2.808595290148107,0.6572748309219076,0.14765102193112387,226.292784224209,2.31423612655504,0.5881840086234226,-0.4662068043555729
group2,06,refinements,er-lum,228.0002206920904,2.8099865748979442,0.6538546420034772,0.11726334285723408,226.2626314831665,2.304280968610971,0.5870242878140962,-0.47651068657073853
group2,06,gt,eres-mem,224.87033898305086,2.080816712297178,0.5334745762711868,-0.9522889221227385,nan,nan,nan,nan
group2,06,predictions,eres-mem,nan,nan,nan,nan,nan,nan,nan,nan
group2,06,refinements,eres-mem,nan,nan,nan,nan,nan,nan,nan,nan
group2,06,gt,eres-lum,228.33016945204682,2.15015906895989,0.6665449789248776,0.23001439108998084,nan,nan,nan,nan
group2,06,predictions,eres-lum,nan,nan,nan,nan,nan,nan,nan,nan
group2,06,refinements,eres-lum,nan,nan,nan,nan,nan,nan,nan,nan
